Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Photo,Poids à vide,PTC,Essieux,Puissance,Etat
"1359, 1360, 1361",Tracteur Scania R 500 V8,417 278 km,20/08/2008,Gazoil,Scania,650,FRANCE,Prix sur demande,GARAGE TONON, Moselle,https://photo.static-viamobilis.com/31/1/10741938_th.jpg,7.6 Tonnes,19 Tonnes,4x2,480,Occasion
1492597,Tracteur Volvo FH 500 AERO TC,194 095 km,14/01/2025,Gazoil,Volvo,18.480 XLX,FRANCE,Prix sur demande,VOLVO TRUCK CENTER NORD PICARDIE R, PasdeCalais,https://photo.static-viamobilis.com/31/1/11089202_th.jpg,8.15 Tonnes,19 Tonnes,4x2,460,Occasion
234,Tracteur MAN TGX 18.480,389 000 km,17/12/2015,Gazoil,MAN,440,FRANCE,Prix sur demande,VVO MAN - Truck Services, Vaucluse,https://photo.static-viamobilis.com/31/1/11101251-photo-tracteur_th.jpg,15.7 Tonnes,19 Tonnes,4x2,450,Occasion
ST1353170153,Tracteur produits dangereux / adr MAN TGX TGX 18.500 4X2 BLS,924 000 km,01/02/2019,Gazoil,MAN,530,FRANCE,Prix sur demande,MAN TopUsed Center Nord, Nord,https://photo.static-viamobilis.com/31/1/11100953_th.jpg,7.92 Tonnes,19 Tonnes,4x2,480,Occasion
71475,Tracteur produits dangereux / adr MAN TGX TGX 18.520 4x2 BL SA,264 437 km,01/08/2023,Gazoil,MAN,620,FRANCE,Prix sur demande,MAN TopUsed Center Sud-Ouest, HauteGaronne,https://photo.static-viamobilis.com/31/1/11088062_th.jpg,10.6 Tonnes,19 Tonnes,4x2,480,Occasion
465,Tracteur Volvo FH 500 I-SAVE TC GLOBE,559 313 km,12/02/2024,Gazoil,Volvo,1845 LS,FRANCE,Prix sur demande,VOLVO TRUCK CENTER LANGUEDOC, HauteGaronne,https://photo.static-viamobilis.com/31/1/11176454_th.jpg,7.99 Tonnes,19 Tonnes,4x2,510,Occasion
290,Tracteur MAN TGX 18.460,300 500 km,27/11/2017,Gazoil,MAN,T470,FRANCE,Prix sur demande,INTERNATIONAL STRATEGE SARL, SeineMaritime,https://photo.static-viamobilis.com/31/1/10835108-photo-tracteur_th.jpg,8.15 Tonnes,19 Tonnes,4x4,510,Occasion
213,Tracteur Renault T-Series 460,433 000 km,01/06/2017,Gazoil,Renault,18.500,FRANCE,Prix sur demande,INTERNATIONAL STRATEGE SARL, SeineMaritime,https://photo.static-viamobilis.com/31/1/10835016-photo-tracteur_th.jpg,7.89 Tonnes,44 Tonnes,4x2,410,Occasion
1701366,Tracteur Renault Magnum 400,9 999 km,19/10/2004,Gazoil,Renault,460 Globetrotter,FRANCE,Prix sur demande,TIL IMPORT EXPORT, Aveyron,https://photo.static-viamobilis.com/31/1/11093613-photo-tracteur_th.jpg,8 Tonnes,19 Tonnes,4x2,480,Occasion
1662967,Tracteur MAN TGX 18.510 GM 4H4 HYDRODRIVE,671 311 km,24/04/2023,Gazoil,MAN,380 DXI,FRANCE,Prix sur demande,SAREVI, Mayenne,https://photo.static-viamobilis.com/31/1/11076133_th.jpg,9.27 Tonnes,40 Tonnes,4x2,480,Occasion
1728705,Tracteur MAN TGX 18.470 GM,801 256 km,28/02/2022,Gazoil,MAN,480 FT,FRANCE,Prix sur demande,SAREVI, Mayenne,https://photo.static-viamobilis.com/31/1/10963227_th.jpg,19.5 Tonnes,33 Tonnes,4x2,480,Occasion
GG204GC,Tracteur DAF XF105 PR SREM hydraulique FT,300 km,13/04/2012,Gazoil,DAF,AS 440 S 48 TP,FRANCE,Prix sur demande,Garage POULALION, SeineetMarne,https://photo.static-viamobilis.com/31/1/8116467_th.jpg,7.9 Tonnes,19 Tonnes,4x2,480,Occasion
CP941QW,Tracteur Iveco PR SRREM GRUE PALFINGER PK 23002,585 000 km,19/05/2006,Gazoil,Iveco,380,FRANCE,Prix sur demande,Garage POULALION, SeineetMarne,https://photo.static-viamobilis.com/31/1/10439640_th.jpg,8 Tonnes,19 Tonnes,4x2,480,Occasion
DP546SB,Tracteur produits dangereux / adr MAN TGX GROUPE HYDRAULIQUE AFHYMAT 18.500 4X2,777 434 km,17/07/2018,Gazoil,MAN,480.19 DTI 13,FRANCE,Prix sur demande,Garage POULALION, SeineetMarne,https://photo.static-viamobilis.com/31/1/9936517_th.jpg,8 Tonnes,44.25 Tonnes,6x2,34,Occasion
AV345WL,Tracteur DAF neuf 480 MX-13 XF FT 4X2 Hydraulique,677 654 km,--,Gazoil,DAF,480,FRANCE,Prix sur demande,Garage POULALION, SeineetMarne,https://photo.static-viamobilis.com/31/1/8096634_th.jpg,8 Tonnes,18 Tonnes,4x2,500,Neuf
CQ892VQ,Tracteur MAN TGX intarder 18.460 4X2 BLS L.2007,513 482 km,10/11/2017,Gazoil,MAN,460,FRANCE,Prix sur demande,Garage POULALION, SeineetMarne,https://photo.static-viamobilis.com/31/1/9896986_th.jpg,7.66 Tonnes,18 Tonnes,4x2,480,Occasion
DK893XK,Tracteur Volvo FH 440,749 357 km,12/03/2008,Gazoil,Volvo,1848,FRANCE,Prix sur demande,AVIE SARL, Rhône,https://photo.static-viamobilis.com/31/1/4752435-photo-tracteur_th.jpg,7.6 Tonnes,19 Tonnes,4x2,500,Occasion
BT461SX,Tracteur DAF XF 460,630 331 km,01/08/2008,Gazoil,DAF,500,FRANCE,Prix sur demande,AVIE SARL, Rhône,https://photo.static-viamobilis.com/31/1/2269579-photo-tracteur_th.jpg,7.9 Tonnes,19 Tonnes,4x2,440,Occasion
2166,Tracteur Mercedes Actros 1843,228 844 km,05/05/2015,Gazoil,Mercedes,480,FRANCE,Prix sur demande,AVIE SARL, Rhône,https://photo.static-viamobilis.com/31/1/10106327-photo-tracteur_th.jpg,7.71 Tonnes,19 Tonnes,4x2,530,Occasion
V6316,Tracteur Scania R 450 High/line,268 138 km,04/10/2018,Gazoil,Scania,500,FRANCE,Prix sur demande,AVIE SARL, Rhône,https://photo.static-viamobilis.com/31/1/11063420-photo-tracteur_th.jpg,7240 Tonnes,19 Tonnes,4x2,469,Occasion
70501,Tracteur produits dangereux / adr Renault T-Series 460,375 000 km,15/04/2016,Gazoil,Renault,410 DXI,FRANCE,Prix sur demande,AVIE SARL, Rhône,https://photo.static-viamobilis.com/31/1/9623950-photo-tracteur_th.jpg,7.71 Tonnes,19 Tonnes,4x2,469,Occasion
375004,Tracteur DAF XF105 460,150 000 km,30/12/2008,Gazoil,DAF,410 DXI,FRANCE,Prix sur demande,AVIE SARL, Rhône,https://photo.static-viamobilis.com/31/1/2571102-photo-tracteur_th.jpg,7.02 Tonnes,19 Tonnes,4x2,469,Occasion
DBL42,Tracteur MAN TGX 18.510 XLX,1 220 000 km,01/07/2022,Gazoil,MAN,500,FRANCE,Prix sur demande,DBVI, HauteMarne,https://photo.static-viamobilis.com/31/1/10977216-photo-tracteur_th.jpg,8 Tonnes,19 Tonnes,4x2,500,Occasion
FW-760-ZH,Tracteur DAF XF 106 460 SSC,637 051 km,16/06/2016,Gazoil,DAF,FT 460,FRANCE,Prix sur demande,BKR SERVICE, Paris,https://photo.static-viamobilis.com/31/1/11111455-photo-tracteur_th.jpg,7.69 Tonnes,18 Tonnes,4x2,450,Occasion
GJ-930-AH,Tracteur Renault T-Series 480 T-Series,210 000 km,23/01/2020,Gazoil,Renault,26.580,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/11043510_th.jpg,8 Tonnes,19 Tonnes,4x2,500,Occasion - Accidenté
GF-188-BC,Tracteur Iveco Stralis 440 S 46,776 542 km,20/09/2021,Gazoil,Iveco,460,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/10097422_th.jpg,8 Tonnes,19 Tonnes,4x2,510,Occasion - Accidenté
71928,Tracteur Renault T-Series 520 T-Series,799 467 km,18/06/2019,Gazoil,Renault,480,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/9917991_th.jpg,7.58 Tonnes,20.5 Tonnes,4x2,480,Occasion - Accidenté
71926,Tracteur Iveco X-WAY 480,151 900 km,28/09/2023,Gazoil,Iveco,480,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/10809852_th.jpg,7.38 Tonnes,19 Tonnes,4x2,440,Occasion - Accidenté
0624457,Tracteur Volvo FH 460,385 131 km,16/10/2020,Gazoil,Volvo,500,FRANCE,Prix sur demande,J Trucks, Yvelines,https://photo.static-viamobilis.com/31/1/7629422-photo-tracteur_th.jpg,7.38 Tonnes,44 Tonnes,4x2,480,Occasion
0226149,Tracteur convoi exceptionnel Mercedes Arocs,418 000 km,31/08/2020,Gazoil,Mercedes,460,FRANCE,Prix sur demande,RFCN, Marne,https://photo.static-viamobilis.com/31/1/10516914-photo-tracteur_th.jpg,7.66 Tonnes,19 Tonnes,4x2,500,Occasion
1225951,Tracteur Renault C-Series 430 C-Series,394 000 km,23/07/2018,Gazoil,Renault,18.510,FRANCE,Prix sur demande,LE BRIS SA, IlleetVilaine,https://photo.static-viamobilis.com/31/1/8992223_th.jpg,7.41 Tonnes,19 Tonnes,4x2,480,Occasion
1637739,Tracteur Renault 420 PREMIUM DCi,346 000 km,24/08/2005,Gazoil,Renault,620,FRANCE,Prix sur demande,LE BRIS SA, IlleetVilaine,https://photo.static-viamobilis.com/31/1/10751552_th.jpg,7.33 Tonnes,19 Tonnes,4x2,450,Occasion
GG545,Tracteur Mercedes Actros 1845,448 693 km,09/01/2013,Gazoil,Mercedes,480,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/9717995_th.jpg,8.36 Tonnes,18 Tonnes,4x2,460,Occasion
VOR25019,Tracteur DAF XF105 460,374 609 km,11/03/2015,Gazoil,DAF,440,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/9759607_th.jpg,7.33 Tonnes,18 Tonnes,4x2,482,Occasion
HB-729-WW,Tracteur Renault Premium 430 DXI,760 387 km,20/06/2010,Gazoil,Renault,480 T4X2 E6,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/11045524_th.jpg,7.48 Tonnes,18 Tonnes,4x2,530,Occasion
71267,Tracteur DAF XF105 460,318 226 km,14/02/2013,Gazoil,DAF,480 T4X2 E6,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/8537323_th.jpg,8 Tonnes,18 Tonnes,4x2,482,Occasion
71266,Tracteur Mercedes Actros 1845,493 698 km,11/02/2016,Gazoil,Mercedes,480 T4X2 E6,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/8237435_th.jpg,8 Tonnes,18 Tonnes,4x2,482,Occasion
71290,Tracteur Renault 460 Gamme T,190 000 km,13/10/2014,Gazoil,Renault,480,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/10154536_th.jpg,8 Tonnes,18 Tonnes,4x2,448,Occasion
P226,Tracteur Volvo FMX 450,557 000 km,08/09/2011,Gazoil,Volvo,480 T4X2 E6,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/9910691_th.jpg,7.54 Tonnes,19 Tonnes,4x2,500,Occasion
A4697DA5-AB91-408A-B173-870919CBD4C4,Tracteur Volvo FH 460 Globetrotter,437 754 km,12/12/2023,Gazoil,Volvo,460,FRANCE,Prix sur demande,GROUPE ARROUZE, PyrénéesAtlantiques,https://photo.static-viamobilis.com/31/1/11101439-photo-tracteur_th.jpg,8 Tonnes,19 Tonnes,4x2,480,Occasion
XLRTEF5300G424227,Tracteur produits dangereux / adr Renault T-Series,680 000 km,01/06/2022,Gazoil,Renault,440,FRANCE,Prix sur demande,Renault Trucks France – centre occasion Lyon, Rhône,https://photo.static-viamobilis.com/31/1/11166216_th.jpg,7.13 Tonnes,26 Tonnes,6x4,380,Occasion
XLRTEH4300G378756,Tracteur Scania S 500,364 000 km,02/01/2020,Gazoil,Scania,460,FRANCE,Prix sur demande,FRANCK CASSE, HauteGaronne,https://photo.static-viamobilis.com/31/1/11063268-photo-tracteur_th.jpg,8.3 Tonnes,18 Tonnes,4x2,480,Occasion
733N,Tracteur MAN TGX 18.510 GM HYDRODRIVE 4H4,477 201 km,23/03/2023,Gazoil,MAN,510,FRANCE,Prix sur demande,SAREVI, Mayenne,https://photo.static-viamobilis.com/31/1/11083600_th.jpg,8.84 Tonnes,18 Tonnes,4x2,500,Occasion
0001798592,Tracteur Mercedes Actros 1845,525 340 km,27/07/2012,Gazoil,Mercedes,460 Globetrotter,FRANCE,Prix sur demande,L.S.V.I., MaineetLoire,https://photo.static-viamobilis.com/31/1/10255723-photo-tracteur_th.jpg,13 Tonnes,19 Tonnes,4x2,480,Occasion
405966,Tracteur MAN TGS 18.480,452 000 km,06/08/2012,Gazoil,MAN,490,FRANCE,Prix sur demande,L.S.V.I., MaineetLoire,https://photo.static-viamobilis.com/31/1/10988052-photo-tracteur_th.jpg,7337 Tonnes,19 Tonnes,4x2,440,Occasion
S50V545444I4915,Tracteur DAF XF 480,662 106 km,12/11/2020,Gazoil,DAF,1845 L,FRANCE,Prix sur demande,Garage CIRON DAF, Mayenne,https://photo.static-viamobilis.com/31/1/11137556_th.jpg,9.58 Tonnes,18 Tonnes,4x2,430,Occasion
3720 LG,Tracteur DAF XF XF,563 901 km,05/02/2021,Gazoil,DAF,520 T4X2 E6,FRANCE,Prix sur demande,Garage CIRON DAF, Mayenne,https://photo.static-viamobilis.com/31/1/11137557_th.jpg,10.26 Tonnes,19 Tonnes,4x2,510,Occasion
3274 LG,Tracteur DAF XF XF,283 939 km,22/09/2020,Gazoil,DAF,480,FRANCE,Prix sur demande,Garage CIRON DAF, Mayenne,https://photo.static-viamobilis.com/31/1/11137558_th.jpg,8.15 Tonnes,19 Tonnes,4x2,480,Occasion
DD02,Tracteur DAF XF XF,294 000 km,22/05/2020,Gazoil,DAF,480,FRANCE,Prix sur demande,Garage CIRON DAF, Mayenne,https://photo.static-viamobilis.com/31/1/11137559_th.jpg,8.51 Tonnes,19 Tonnes,4x2,480,Occasion
DAF XF480 - 2020 - 650.000 km,Tracteur DAF XF 450,404 000 km,25/01/2021,Gazoil,DAF,480,FRANCE,Prix sur demande,Garage CIRON DAF, Mayenne,https://photo.static-viamobilis.com/31/1/10721973_th.jpg,7.67 Tonnes,19 Tonnes,4x2,460,Occasion
230168,Tracteur DAF 480 XF,438 700 km,19/08/2022,Gazoil,DAF,460 T4X2 E6,FRANCE,Prix sur demande,Garage CIRON DAF, Mayenne,https://photo.static-viamobilis.com/31/1/10862473_th.jpg,7.32 Tonnes,19.5 Tonnes,4x2,370,Occasion
131,Tracteur DAF XF 480,782 826 km,07/03/2022,Gazoil,DAF,480 T4X2 E6,FRANCE,Prix sur demande,Garage CIRON DAF, Mayenne,https://photo.static-viamobilis.com/31/1/10941524_th.jpg,7.98 Tonnes,19.5 Tonnes,4x2,450,Occasion
vs_20240912.04,Tracteur Renault T-Series,220 000 km,12/06/2019,Gazoil,Renault,520 T4X2 E6,FRANCE,Prix sur demande,FAURIE USED TRUCKS, Corrèze,https://photo.static-viamobilis.com/31/1/11176285_th.jpg,7.41 Tonnes,19 Tonnes,4x2,460,Occasion
GF-854,Tracteur Ford Trucks F-MAX 500,728 000 km,11/04/2024,Gazoil,Ford Trucks,480,FRANCE,Prix sur demande,BOURGOGNE TRUCKS, Côted'Or,https://photo.static-viamobilis.com/31/1/11176274-photo-tracteur_th.jpg,7.81 Tonnes,19 Tonnes,4x2,380,Occasion
DW-247,Tracteur Ford Trucks F-MAX 500,668 000 km,03/02/2023,Gazoil,Ford Trucks,520,FRANCE,Prix sur demande,BOURGOGNE TRUCKS, Côted'Or,https://photo.static-viamobilis.com/31/1/11176156-photo-tracteur_th.jpg,13.45 Tonnes,19 Tonnes,4x2,460,Occasion
EE888PY,Tracteur DAF XF 530,677 293 km,21/01/2022,Gazoil,DAF,520 T4X2 E6,FRANCE,Prix sur demande,MONTOY POIDS LOURDS SAS, Moselle,https://photo.static-viamobilis.com/31/1/10450345_th.jpg,7.94 Tonnes,19 Tonnes,4x2,400,Occasion - Accidenté
CZ626GM,Tracteur Scania R 500,694 389 km,02/05/2023,Gazoil,Scania,480,FRANCE,Prix sur demande,MONTOY POIDS LOURDS SAS, Moselle,https://photo.static-viamobilis.com/31/1/10439549_th.jpg,8.94 Tonnes,19 Tonnes,4x2,480,Occasion - Accidenté
CT871EY,Tracteur DAF XG New generation 480,753 083 km,28/02/2023,Gazoil,DAF,480 T4X2 E6,FRANCE,Prix sur demande,MONTOY POIDS LOURDS SAS, Moselle,https://photo.static-viamobilis.com/31/1/10439524_th.jpg,9.16 Tonnes,19 Tonnes,4x2,480,Occasion - Accidenté
DS503XJ,Tracteur Volvo FH 500,519 523 km,15/07/2022,GNL,Volvo,480,FRANCE,Prix sur demande,MONTOY POIDS LOURDS SAS, Moselle,https://photo.static-viamobilis.com/31/1/10439499_th.jpg,7.59 Tonnes,19 Tonnes,4x2,480,Occasion - Accidenté
AX628YS,Tracteur Scania S 540,401 374 km,23/06/2022,Gazoil,Scania,480,FRANCE,Prix sur demande,MONTOY POIDS LOURDS SAS, Moselle,https://photo.static-viamobilis.com/31/1/10439498_th.jpg,9.3 Tonnes,25 Tonnes,4x2,480,Occasion - Accidenté
DV265RW,Tracteur DAF XG 480,134 834 km,26/12/2023,GNL,DAF,480 T4X2 E6,FRANCE,Prix sur demande,MONTOY POIDS LOURDS SAS, Moselle,https://photo.static-viamobilis.com/31/1/10192959-photo-tracteur_th.jpg,7.89 Tonnes,19 Tonnes,4x2,480,Occasion - Accidenté
DQ558KY,Tracteur Scania R 500,335 664 km,02/05/2023,Gazoil,Scania,520 T4X2 E6,FRANCE,Prix sur demande,MONTOY POIDS LOURDS SAS, Moselle,https://photo.static-viamobilis.com/31/1/10006483-photo-tracteur_th.jpg,8.28 Tonnes,19 Tonnes,4x2,430,Occasion - Accidenté
CV117DQ,Tracteur Scania R 500,1 003 428 km,26/03/2021,Gazoil,Scania,500,FRANCE,Prix sur demande,MONTOY POIDS LOURDS SAS, Moselle,https://photo.static-viamobilis.com/31/1/9498262-photo-tracteur_th.jpg,7.07 Tonnes,19 Tonnes,4x2,540,Occasion - Accidenté
BD2E06DD-A6BD-30D2-A5D7-10172D745D08,Tracteur produits dangereux / adr DAF XF 480 FT,505 940 km,22/07/2019,Gazoil,DAF,1843,FRANCE,Prix sur demande,CIAPE, Rhône,https://photo.static-viamobilis.com/31/1/11175360-photo-tracteur_th.jpg,8.42 Tonnes,18 Tonnes,4x2,460,Occasion
15928,Tracteur Mercedes Actros 1843,313 400 km,23/09/2015,Gazoil,Mercedes,420 High Line,FRANCE,Prix sur demande,VOLTERAM SARL, IndreetLoire,https://photo.static-viamobilis.com/31/1/11175471-photo-tracteur_th.jpg,12.16 Tonnes,19 Tonnes,4x2,480,Occasion
DZ 303 CR,Tracteur Volvo FH16 750,88 800 km,09/07/2021,Gazoil,Volvo,114L380,FRANCE,Prix sur demande,VOLVO TRUCK CENTER ATLANTIQUE, LoireAtlantique,https://photo.static-viamobilis.com/31/1/11175579-photo-tracteur_th.jpg,8.34 Tonnes,19 Tonnes,4x2,470,Occasion
962 BDB 35,Tracteur Renault T-Series 480,1 220 000 km,29/04/2015,Gazoil,Renault,460,FRANCE,Prix sur demande,BADA VI, Rhône,https://photo.static-viamobilis.com/31/1/11086938-photo-tracteur_th.jpg,7.78 Tonnes,92 Tonnes,4x2,480,Occasion
437653,Tracteur Renault T-High,1 471 km,13/01/2021,Gazoil,Renault,33.540,FRANCE,Prix sur demande,CHAUMONT POIDS LOURDS, HauteMarne,https://photo.static-viamobilis.com/31/1/10729047_th.jpg,7.61 Tonnes,19 Tonnes,4x2,480,Occasion
0196af2e-e593-7787-b10c-475ee2db2dbf,Tracteur Renault T-Series,283 711 km,17/12/2020,Gazoil,Renault,1846,FRANCE,Prix sur demande,FAURIE USED TRUCKS, Corrèze,https://photo.static-viamobilis.com/31/1/11046578_th.jpg,8.83 Tonnes,19 Tonnes,4x2,490,Occasion
01977df4-e9cb-7948-95f6-581f6c1e4d01,Tracteur Renault T-Series,271 870 km,17/07/2019,Gazoil,Renault,500 Globetrotter,FRANCE,Prix sur demande,FAURIE USED TRUCKS, Corrèze,https://photo.static-viamobilis.com/32/1/11046579_th.jpg,8.07 Tonnes,33 Tonnes,4x2,560,Occasion
FC3055,Tracteur Scania R 560,322 943 km,27/01/2014,Gazoil,Scania,660,FRANCE,Prix sur demande,BAB BV, PuydeDôme,https://photo.static-viamobilis.com/31/1/11175459-photo-tracteur_th.jpg,7.98 Tonnes,18 Tonnes,4x2,420,Occasion
FC3138,Tracteur MAN TGX 18.500,347 824 km,06/11/2018,Gazoil,MAN,500,FRANCE,Prix sur demande,VPLO, Vendée,https://photo.static-viamobilis.com/31/1/11175562-photo-tracteur_th.jpg,7.61 Tonnes,18 Tonnes,4x2,510,Occasion
FC3167,Tracteur Volvo FH 500 I-SAVE TC GLOBE,785 000 km,18/08/2023,Gazoil,Volvo,500,FRANCE,Prix sur demande,VOLVO TRUCK CENTER LANGUEDOC, HauteGaronne,https://photo.static-viamobilis.com/31/1/11078678_th.jpg,7.44 Tonnes,19 Tonnes,4x2,500,Occasion
FC3169,Tracteur Volvo FH 500 I-SAVE TC GLOBE,322 100 km,17/08/2023,Gazoil,Volvo,500,FRANCE,Prix sur demande,VOLVO TRUCK CENTER LANGUEDOC, HauteGaronne,https://photo.static-viamobilis.com/31/1/11026914_th.jpg,7.57 Tonnes,19 Tonnes,4x2,440,Occasion
GC-742-DS,Tracteur Volvo F6 FH FH460 I-SAVE TC GLOBE,216 361 km,01/08/2023,Gazoil,Volvo,540,FRANCE,Prix sur demande,VOLVO TRUCK CENTER LANGUEDOC, HauteGaronne,https://photo.static-viamobilis.com/31/1/11026913_th.jpg,3.58 Tonnes,19 Tonnes,4x2,460,Occasion
DR871SE,Tracteur Volvo FH 500 I-SAVE TC GLOBE,339 208 km,13/06/2023,Gazoil,Volvo,480 SSC,FRANCE,Prix sur demande,VOLVO TRUCK CENTER LANGUEDOC, HauteGaronne,https://photo.static-viamobilis.com/31/1/10858792_th.jpg,8.34 Tonnes,19 Tonnes,4x2,480,Occasion
DD830KY,Tracteur Volvo F6 FH FH460 I-SAVE TC GLOBE,535 941 km,17/07/2023,Gazoil,Volvo,490,FRANCE,Prix sur demande,VOLVO TRUCK CENTER LANGUEDOC, HauteGaronne,https://photo.static-viamobilis.com/31/1/10858685_th.jpg,10.36 Tonnes,19 Tonnes,4x2,480,Occasion
1827,Tracteur Volvo FH FH FH460 TC ISAVE,584 570 km,02/06/2023,Gazoil,Volvo,18.480 XXL,FRANCE,Prix sur demande,VOLVO TRUCK CENTER LANGUEDOC, HauteGaronne,https://photo.static-viamobilis.com/31/1/10751589_th.jpg,8.11 Tonnes,44 Tonnes,4x2,520,Occasion
1938,Tracteur Mercedes Actros 1845,289 005 km,20/05/2014,Gazoil,Mercedes,18.500,FRANCE,Prix sur demande,BADA VI, Rhône,https://photo.static-viamobilis.com/31/1/11175363-photo-tracteur_th.jpg,8.55 Tonnes,18 Tonnes,4x2,580,Occasion
330924,Tracteur MAN TGX TGX 18.470 4x2 BL SA,762 000 km,01/01/2022,Gazoil,MAN,620,FRANCE,Prix sur demande,MAN TopUsed Center Sud-Est, BouchesduRhône,https://photo.static-viamobilis.com/31/1/11084072_th.jpg,8.39 Tonnes,19 Tonnes,8x4,440,Occasion
XLRTEH4300G294997,Tracteur convoi exceptionnel Scania R 164R580,519 405 km,07/10/2016,Gazoil,Scania,480,FRANCE,Prix sur demande,LOISEL TPTS, IlleetVilaine,https://photo.static-viamobilis.com/31/1/10061196-photo-tracteur_th.jpg,8.08 Tonnes,19 Tonnes,4x2,440,Occasion
XLRTEM4300G338877,Tracteur Renault T-Series 480.19 DTI 13,190 000 km,12/12/2020,Gazoil,Renault,18.640,FRANCE,Prix sur demande,imexint sas, Rhône,https://photo.static-viamobilis.com/31/1/11175256-photo-tracteur_th.jpg,8.57 Tonnes,19 Tonnes,4x2,420,Occasion
E000458,Tracteur MAN TGA 18.480,243 805 km,19/05/2005,Gazoil,MAN,NP400,FRANCE,Prix sur demande,DBA EXPORT, Allier,https://photo.static-viamobilis.com/31/1/11137403-photo-tracteur_th.jpg,7.91 Tonnes,19 Tonnes,4x2,455,Occasion
26-0051,Tracteur Mercedes Actros 1853 LS,659 000 km,21/06/2018,Gazoil,Mercedes,460,FRANCE,Prix sur demande,Locagers Sàrl, Gers,https://photo.static-viamobilis.com/31/1/11174331-photo-tracteur_th.jpg,7.55 Tonnes,19 Tonnes,4x2,440,Occasion
vs_20240830.03,Tracteur Renault Kerax 460 DXI,418 329 km,21/11/2012,Gazoil,Renault,450 DXi,FRANCE,Prix sur demande,SOMOSER, HauteGaronne,https://photo.static-viamobilis.com/31/1/11110613_th.jpg,7.58 Tonnes,18 Tonnes,4x2,479,Occasion
HESS_11,Tracteur Mercedes neuf Actros 1848 LS,538 710 km,--,Gazoil,Mercedes,1845 LS,FRANCE,Prix sur demande,SVI, Ain,https://photo.static-viamobilis.com/31/1/10944317-photo-tracteur_th.jpg,9 Tonnes,19 Tonnes,4x2,450,Neuf
HESS_09,Tracteur produits dangereux / adr Renault T-Series,557 342 km,07/11/2019,Gazoil,Renault,450,FRANCE,Prix sur demande,TRUCKS SOLUTIONS OCCASION, Drôme,https://photo.static-viamobilis.com/31/1/11151793_th.jpg,7.83 Tonnes,19 Tonnes,4x2,450,Occasion
N°2503,Tracteur produits dangereux / adr Renault C cab 2.3,382 000 km,29/03/2021,Gazoil,Renault,340,FRANCE,Prix sur demande,ROUEN TRUCKS NORMANDIE, SeineMaritime,https://photo.static-viamobilis.com/31/1/11165585_th.jpg,8604 Tonnes,19 Tonnes,4x2,520,Occasion
N°2503,Tracteur DAF 480 F XF,916 541 km,22/03/2023,Gazoil,DAF,420,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/11104129_th.jpg,7.5 Tonnes,19 Tonnes,4x2,480,Occasion - Accidenté
N°2503,Tracteur Renault T-Series 480 T-Series,810 364 km,24/12/2024,Gazoil,Renault,380,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/11043511_th.jpg,7.84 Tonnes,19 Tonnes,4x2,480,Occasion - Accidenté
70703,Tracteur Renault T-Series 460 T-Series,1 422 128 km,06/12/2018,Gazoil,Renault,530,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/9927853_th.jpg,6.4 Tonnes,19 Tonnes,6x6,420,Occasion - Accidenté
68709,Tracteur Renault Premium 370 DCI,999 000 km,24/11/2005,Gazoil,Renault,480 T4X2 E6,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/11055295_th.jpg,14.53 Tonnes,19 Tonnes,6x4,460,Occasion - Accidenté
70267,Tracteur Volvo FMX 450,900 000 km,24/01/2013,Gazoil,Volvo,480 T4X2 13L E6,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/10568716_th.jpg,8.02 Tonnes,18 Tonnes,6x4,480,Occasion - Accidenté
